run:
[50	18	0.8	0.7943	14.43	0.9945	12.93	1.116	13.03	1.1074]
[50	18	0.85	0.8457	17.53	0.9983	16.04	1.0929	16.41	1.0683]
[50	18	0.9	0.8971	22.7	0.9996	20.22	1.1227	20.5	1.1073]
[50	18	0.95	0.9486	30.55	1.0	27.64	1.1053	27.83	1.0977]
[50	19	0.05	0.0282	3.88	0.9974	2.39	1.6234	2.92	1.3288]
[50	19	0.1	0.0762	4.17	0.9808	3.02	1.3808	3.17	1.3155]
[50	19	0.15	0.1271	4.19	0.9475	3.54	1.1836	3.82	1.0969]
[50	19	0.2	0.1784	4.43	0.9074	3.9	1.1359	4.09	1.0831]
[50	19	0.25	0.2297	4.72	0.9004	4.21	1.1211	4.39	1.0752]
[50	19	0.3	0.2811	4.97	0.8994	4.72	1.053	4.88	1.0184]
[50	19	0.35	0.3324	5.33	0.8931	4.99	1.0681	5.17	1.0309]
[50	19	0.4	0.3838	5.98	0.8963	5.46	1.0952	5.56	1.0755]
[50	19	0.45	0.4351	6.38	0.9295	5.89	1.0832	6.11	1.0442]
[50	19	0.5	0.4865	7.04	0.9304	6.4	1.1	6.7	1.0507]
[50	19	0.55	0.5378	7.63	0.9423	7.05	1.0823	7.03	1.0853]
[50	19	0.6	0.5892	8.58	0.958	7.82	1.0972	7.96	1.0779]
[50	19	0.65	0.6405	9.61	0.9667	8.57	1.1214	8.68	1.1071]
[50	19	0.7	0.6919	10.47	0.9799	9.85	1.0629	10.08	1.0387]
[50	19	0.75	0.7432	12.39	0.9871	10.92	1.1346	11.37	1.0897]
[50	19	0.8	0.7946	14.18	0.9972	13.08	1.0841	12.86	1.1026]
[50	19	0.85	0.8459	17.33	0.9971	15.67	1.1059	16.18	1.0711]
[50	19	0.9	0.8973	22.35	0.9991	20.19	1.107	20.26	1.1032]
[50	19	0.95	0.9486	30.5	1.0	27.87	1.0944	27.97	1.0905]
[50	20	0.05	0.0289	3.74	1.0	2.36	1.5847	2.85	1.3123]
[50	20	0.1	0.0773	4.07	0.9754	3.07	1.3257	3.16	1.288]
[50	20	0.15	0.1282	4.22	0.9431	3.5	1.2057	3.83	1.1018]
[50	20	0.2	0.1795	4.32	0.9005	3.86	1.1192	4.05	1.0667]
[50	20	0.25	0.2308	4.6	0.9022	4.24	1.0849	4.46	1.0314]
[50	20	0.3	0.2821	5.08	0.872	4.68	1.0855	4.89	1.0389]
[50	20	0.35	0.3333	5.48	0.8978	5.03	1.0895	5.24	1.0458]
[50	20	0.4	0.3846	6.04	0.894	5.34	1.1311	5.72	1.0559]
[50	20	0.45	0.4359	6.48	0.9367	6.0	1.08	6.07	1.0675]
[50	20	0.5	0.4872	7.03	0.9189	6.43	1.0933	6.68	1.0524]
[50	20	0.55	0.5385	7.68	0.9427	7.15	1.0741	7.23	1.0622]
[50	20	0.6	0.5897	8.29	0.9554	7.78	1.0656	7.93	1.0454]
[50	20	0.65	0.641	9.32	0.9732	8.39	1.1108	8.77	1.0627]
[50	20	0.7	0.6923	10.81	0.9833	9.95	1.0864	9.97	1.0843]
[50	20	0.75	0.7436	12.22	0.9828	11.04	1.1069	11.44	1.0682]
[50	20	0.8	0.7949	14.26	0.9944	13.16	1.0836	13.32	1.0706]
[50	20	0.85	0.8462	17.68	0.9966	15.64	1.1304	15.99	1.1057]
[50	20	0.9	0.8974	22.33	0.9996	20.1	1.1109	20.6	1.084]
[50	20	0.95	0.9487	30.51	1.0	27.94	1.092	28.04	1.0881]
[50	25	0.05	0.0322	3.56	0.9972	2.49	1.4297	2.92	1.2192]
[50	25	0.1	0.0817	3.89	0.9666	3.03	1.2838	3.18	1.2233]
[50	25	0.15	0.1327	4.01	0.9227	3.56	1.1264	3.71	1.0809]
[50	25	0.2	0.1837	4.3	0.9	3.97	1.0831	4.05	1.0617]
[50	25	0.25	0.2347	4.5	0.8756	4.34	1.0369	4.45	1.0112]
[50	25	0.3	0.2857	4.94	0.8684	4.66	1.0601	4.87	1.0144]
[50	25	0.35	0.3367	5.43	0.8913	4.99	1.0882	5.14	1.0564]
[50	25	0.4	0.3878	5.81	0.9088	5.57	1.0431	5.53	1.0506]
[50	25	0.45	0.4388	6.34	0.9148	5.9	1.0746	6.05	1.0479]
[50	25	0.5	0.4898	6.82	0.9194	6.47	1.0541	6.66	1.024]
[50	25	0.55	0.5408	7.49	0.9506	6.98	1.0731	7.08	1.0579]
[50	25	0.6	0.5918	8.49	0.9611	7.89	1.076	8.02	1.0586]
[50	25	0.65	0.6429	9.31	0.971	8.44	1.1031	8.72	1.0677]
[50	25	0.7	0.6939	10.46	0.9751	9.8	1.0673	9.84	1.063]
[50	25	0.75	0.7449	12.15	0.9852	11.29	1.0762	11.0	1.1045]
[50	25	0.8	0.7959	13.85	0.9921	13.17	1.0516	13.43	1.0313]
[50	25	0.85	0.8469	17.22	0.9994	15.86	1.0858	16.34	1.0539]
[50	25	0.9	0.898	22.15	1.0	20.19	1.0971	20.76	1.067]
[50	25	0.95	0.949	30.07	1.0	27.98	1.0747	28.06	1.0716]
[50	30	0.05	0.0347	3.6	0.9889	2.59	1.39	2.9	1.2414]
[50	30	0.1	0.0848	3.68	0.9647	3.08	1.1948	3.08	1.1948]
[50	30	0.15	0.1356	3.9	0.8949	3.61	1.0803	3.76	1.0372]
[50	30	0.2	0.1864	4.16	0.8582	3.95	1.0532	4.1	1.0146]
[50	30	0.25	0.2373	4.62	0.868	4.25	1.0871	4.45	1.0382]
[50	30	0.3	0.2881	4.96	0.8508	4.71	1.0531	4.83	1.0269]
[50	30	0.35	0.339	5.25	0.9029	4.98	1.0542	5.14	1.0214]
[50	30	0.4	0.3898	5.88	0.8878	5.49	1.071	5.6	1.05]
[50	30	0.45	0.4407	6.44	0.9177	5.93	1.086	6.17	1.0438]
[50	30	0.5	0.4915	6.84	0.9167	6.36	1.0755	6.7	1.0209]
[50	30	0.55	0.5424	7.5	0.9467	7.2	1.0417	7.17	1.046]
[50	30	0.6	0.5932	8.16	0.9657	7.93	1.029	7.91	1.0316]
[50	30	0.65	0.6441	9.28	0.9795	8.73	1.063	8.97	1.0346]
[50	30	0.7	0.6949	10.5	0.9848	9.59	1.0949	9.76	1.0758]
[50	30	0.75	0.7458	11.93	0.9849	11.14	1.0709	11.31	1.0548]
[50	30	0.8	0.7966	14.08	0.9922	13.06	1.0781	13.36	1.0539]
[50	30	0.85	0.8475	16.77	0.9982	15.78	1.0627	15.78	1.0627]
[50	30	0.9	0.8983	21.54	1.0	20.31	1.0606	20.38	1.0569]
[50	30	0.95	0.9492	29.33	1.0	27.75	1.0569	27.89	1.0516]
[50	35	0.05	0.0366	3.4	0.9912	2.49	1.3655	2.9	1.1724]
[50	35	0.1	0.087	3.53	0.9207	3.07	1.1498	3.22	1.0963]
[50	35	0.15	0.1377	3.9	0.8744	3.61	1.0803	3.74	1.0428]
[50	35	0.2	0.1884	4.15	0.8723	3.99	1.0401	4.03	1.0298]
[50	35	0.25	0.2391	4.5	0.8556	4.27	1.0539	4.45	1.0112]
[50	35	0.3	0.2899	4.84	0.876	4.69	1.032	4.82	1.0041]
[50	35	0.35	0.3406	5.25	0.9048	5.07	1.0355	5.23	1.0038]
[50	35	0.4	0.3913	5.76	0.9045	5.63	1.0231	5.51	1.0454]
[50	35	0.45	0.442	6.18	0.9272	5.99	1.0317	5.88	1.051]
[50	35	0.5	0.4928	6.78	0.9189	6.45	1.0512	6.56	1.0335]
[50	35	0.55	0.5435	7.32	0.9536	6.93	1.0563	7.15	1.0238]
[50	35	0.6	0.5942	8.26	0.9673	7.86	1.0509	7.76	1.0644]
[50	35	0.65	0.6449	9.23	0.9762	8.73	1.0573	8.86	1.0418]
[50	35	0.7	0.6957	10.25	0.9854	10.0	1.025	9.88	1.0374]
[50	35	0.75	0.7464	11.92	0.9933	11.1	1.0739	11.32	1.053]
[50	35	0.8	0.7971	13.83	0.9971	13.18	1.0493	12.81	1.0796]
[50	35	0.85	0.8478	16.74	0.9982	16.11	1.0391	16.12	1.0385]
[50	35	0.9	0.8986	21.58	1.0	20.53	1.0511	20.37	1.0594]
[50	35	0.95	0.9493	29.0	1.0	27.82	1.0424	28.28	1.0255]
[50	40	0.05	0.0382	3.28	0.9848	2.55	1.2863	2.9	1.131]
[50	40	0.1	0.0886	3.46	0.9191	3.09	1.1197	3.16	1.0949]
[50	40	0.15	0.1392	3.87	0.8424	3.63	1.0661	3.73	1.0375]
[50	40	0.2	0.1899	4.11	0.8345	3.99	1.0301	4.02	1.0224]
[50	40	0.25	0.2405	4.58	0.8362	4.36	1.0505	4.42	1.0362]
[50	40	0.3	0.2911	4.86	0.8765	4.68	1.0385	4.92	0.9878]
[50	40	0.35	0.3418	5.25	0.8762	5.15	1.0194	5.18	1.0135]
[50	40	0.4	0.3924	5.95	0.8941	5.56	1.0701	5.65	1.0531]
[50	40	0.45	0.443	6.34	0.9274	5.92	1.0709	6.15	1.0309]
[50	40	0.5	0.4937	6.57	0.9452	6.53	1.0061	6.59	0.997]
[50	40	0.55	0.5443	7.44	0.9503	7.19	1.0348	7.28	1.022]
[50	40	0.6	0.5949	8.43	0.9739	7.92	1.0644	7.88	1.0698]
[50	40	0.65	0.6456	9.09	0.9736	8.8	1.033	8.8	1.033]
[50	40	0.7	0.6962	10.21	0.9824	9.71	1.0515	9.88	1.0334]
[50	40	0.75	0.7468	11.79	0.9958	11.29	1.0443	11.42	1.0324]
[50	40	0.8	0.7975	13.4	0.9993	13.18	1.0167	13.03	1.0284]
[50	40	0.85	0.8481	16.49	1.0	15.98	1.0319	16.0	1.0306]
[50	40	0.9	0.8987	21.65	1.0	20.9	1.0359	20.56	1.053]
[50	40	0.95	0.9494	28.86	1.0	27.75	1.04	28.33	1.0187]
[50	45	0.05	0.0394	3.17	0.9716	2.7	1.1741	2.86	1.1084]
[50	45	0.1	0.0899	3.49	0.9112	3.1	1.1258	3.14	1.1115]
[50	45	0.15	0.1404	3.85	0.8519	3.69	1.0434	3.71	1.0377]
[50	45	0.2	0.191	4.14	0.8502	4.0	1.035	4.07	1.0172]
[50	45	0.25	0.2416	4.44	0.8649	4.35	1.0207	4.44	1.0]
[50	45	0.3	0.2921	4.9	0.8735	4.67	1.0493	4.83	1.0145]
[50	45	0.35	0.3427	5.32	0.8853	5.14	1.035	5.11	1.0411]
[50	45	0.4	0.3933	5.66	0.9258	5.48	1.0328	5.57	1.0162]
[50	45	0.45	0.4438	6.27	0.9298	5.98	1.0485	6.01	1.0433]
[50	45	0.5	0.4944	6.77	0.9542	6.53	1.0368	6.61	1.0242]
[50	45	0.55	0.5449	7.45	0.9597	7.14	1.0434	7.26	1.0262]
[50	45	0.6	0.5955	8.12	0.9618	7.69	1.0559	7.97	1.0188]
[50	45	0.65	0.6461	8.96	0.9844	8.93	1.0034	8.72	1.0275]
[50	45	0.7	0.6966	9.89	0.9879	9.87	1.002	10.06	0.9831]
[50	45	0.75	0.7472	11.91	0.9891	11.17	1.0662	11.28	1.0559]
[50	45	0.8	0.7978	13.7	0.9934	12.79	1.0711	12.87	1.0645]
[50	45	0.85	0.8483	16.3	0.9994	15.93	1.0232	15.97	1.0207]
[50	45	0.9	0.8989	21.27	1.0	20.37	1.0442	20.22	1.0519]
[50	45	0.95	0.9494	29.24	1.0	27.85	1.0499	27.89	1.0484]
[50	50	0.05	0.0405	3.18	0.9717	2.76	1.1522	2.89	1.1003]
[50	50	0.1	0.0909	3.28	0.8994	3.07	1.0684	3.16	1.038]
[50	50	0.15	0.1414	3.74	0.8556	3.64	1.0275	3.7	1.0108]
[50	50	0.2	0.1919	3.99	0.8596	3.97	1.005	4.03	0.9901]
[50	50	0.25	0.2424	4.55	0.8549	4.27	1.0656	4.47	1.0179]
[50	50	0.3	0.2929	4.9	0.8816	4.75	1.0316	4.92	0.9959]
[50	50	0.35	0.3434	5.08	0.8799	5.23	0.9713	5.17	0.9826]
[50	50	0.4	0.3939	5.69	0.9209	5.51	1.0327	5.64	1.0089]
[50	50	0.45	0.4444	6.05	0.9355	5.97	1.0134	5.92	1.022]
[50	50	0.5	0.4949	6.76	0.9527	6.43	1.0513	6.55	1.0321]
[50	50	0.55	0.5455	7.4	0.9541	6.99	1.0587	7.18	1.0306]
[50	50	0.6	0.596	8.2	0.9634	7.74	1.0594	8.01	1.0237]
[50	50	0.65	0.6465	8.99	0.9822	8.8	1.0216	8.74	1.0286]
[50	50	0.7	0.697	10.3	0.9913	9.88	1.0425	9.74	1.0575]
[50	50	0.75	0.7475	11.63	0.9966	11.19	1.0393	11.43	1.0175]
[50	50	0.8	0.798	13.78	0.9978	13.38	1.0299	13.2	1.0439]
[50	50	0.85	0.8485	16.62	1.0	15.97	1.0407	16.46	1.0097]
[50	50	0.9	0.899	21.29	1.0	20.5	1.0385	20.48	1.0396]
[50	50	0.95	0.9495	28.68	1.0	27.88	1.0287	27.8	1.0317]
[50	55	0.05	0.0413	3.12	0.9712	2.77	1.1264	2.89	1.0796]
[50	55	0.1	0.0917	3.31	0.8701	3.2	1.0344	3.22	1.028]
[50	55	0.15	0.1422	3.84	0.8385	3.71	1.035	3.65	1.0521]
[50	55	0.2	0.1927	4.01	0.8354	3.97	1.0101	4.04	0.9926]
[50	55	0.25	0.2431	4.43	0.8646	4.32	1.0255	4.32	1.0255]
[50	55	0.3	0.2936	4.87	0.8706	4.7	1.0362	4.74	1.0274]
[50	55	0.35	0.344	5.28	0.892	5.12	1.0313	5.09	1.0373]
[50	55	0.4	0.3945	5.61	0.9305	5.65	0.9929	5.52	1.0163]
[50	55	0.45	0.445	6.22	0.9357	6.06	1.0264	6.17	1.0081]
[50	55	0.5	0.4954	6.78	0.9499	6.56	1.0335	6.7	1.0119]
[50	55	0.55	0.5459	7.3	0.9753	7.0	1.0429	7.31	0.9986]
[50	55	0.6	0.5963	8.12	0.9766	7.92	1.0253	7.9	1.0278]
[50	55	0.65	0.6468	9.1	0.9868	8.78	1.0364	8.71	1.0448]
[50	55	0.7	0.6972	10.02	0.994	9.59	1.0448	10.06	0.996]
[50	55	0.75	0.7477	11.35	0.9974	11.1	1.0225	11.46	0.9904]
[50	55	0.8	0.7982	13.44	0.9985	13.12	1.0244	13.06	1.0291]
[50	55	0.85	0.8486	16.69	0.9994	15.9	1.0497	16.17	1.0322]
[50	55	0.9	0.8991	21.02	1.0	20.23	1.0391	20.44	1.0284]
[50	55	0.95	0.9495	29.08	1.0	28.19	1.0316	28.09	1.0352]
[50	60	0.05	0.042	3.1	0.9387	2.74	1.1314	2.83	1.0954]
[50	60	0.1	0.0924	3.24	0.8765	3.14	1.0318	3.14	1.0318]
[50	60	0.15	0.1429	3.72	0.8548	3.65	1.0192	3.68	1.0109]
[50	60	0.2	0.1933	4.17	0.8441	4.05	1.0296	4.01	1.0399]
[50	60	0.25	0.2437	4.45	0.8382	4.31	1.0325	4.39	1.0137]
[50	60	0.3	0.2941	4.9	0.8653	4.7	1.0426	4.69	1.0448]
[50	60	0.35	0.3445	5.15	0.8951	5.13	1.0039	5.15	1.0]
[50	60	0.4	0.395	5.68	0.8996	5.48	1.0365	5.63	1.0089]
[50	60	0.45	0.4454	6.06	0.9356	6.07	0.9984	6.05	1.0017]
[50	60	0.5	0.4958	6.57	0.9589	6.64	0.9895	6.64	0.9895]
[50	60	0.55	0.5462	7.31	0.9658	7.19	1.0167	7.17	1.0195]
[50	60	0.6	0.5966	8.21	0.9659	7.95	1.0327	7.83	1.0485]
[50	60	0.65	0.6471	8.84	0.9876	8.82	1.0023	8.76	1.0091]
[50	60	0.7	0.6975	9.86	0.9939	9.79	1.0072	9.72	1.0144]
[50	60	0.75	0.7479	11.84	0.9941	11.39	1.0395	11.15	1.0619]
[50	60	0.8	0.7983	13.68	0.9978	12.88	1.0621	13.54	1.0103]
[50	60	0.85	0.8487	16.74	1.0	16.09	1.0404	16.15	1.0365]
[50	60	0.9	0.8992	20.8	1.0	19.99	1.0405	20.45	1.0171]
[50	60	0.95	0.9496	28.88	1.0	27.95	1.0333	28.43	1.0158]
[50	65	0.05	0.0426	3.07	0.9674	2.72	1.1287	2.92	1.0514]
[50	65	0.1	0.093	3.27	0.8777	3.16	1.0348	3.17	1.0315]
[50	65	0.15	0.1434	3.77	0.817	3.67	1.0272	3.74	1.008]
[50	65	0.2	0.1938	4.0	0.8475	3.97	1.0076	4.04	0.9901]
[50	65	0.25	0.2442	4.56	0.8531	4.37	1.0435	4.42	1.0317]
[50	65	0.3	0.2946	4.88	0.8811	4.71	1.0361	4.78	1.0209]
[50	65	0.35	0.345	5.25	0.9086	5.2	1.0096	5.15	1.0194]
[50	65	0.4	0.3953	5.64	0.9113	5.45	1.0349	5.73	0.9843]
[50	65	0.45	0.4457	6.14	0.9446	6.03	1.0182	5.94	1.0337]
[50	65	0.5	0.4961	6.54	0.9511	6.48	1.0093	6.81	0.9604]
[50	65	0.55	0.5465	7.41	0.9663	7.16	1.0349	7.19	1.0306]
[50	65	0.6	0.5969	7.77	0.973	7.99	0.9725	7.76	1.0013]
[50	65	0.65	0.6473	8.75	0.9909	8.64	1.0127	8.86	0.9876]
[50	65	0.7	0.6977	10.11	0.9951	9.85	1.0264	9.96	1.0151]
[50	65	0.75	0.7481	11.67	0.9966	11.18	1.0438	11.36	1.0273]
[50	65	0.8	0.7984	13.68	0.9993	12.97	1.0547	13.23	1.034]
[50	65	0.85	0.8488	16.08	1.0	15.98	1.0063	16.06	1.0012]
[50	65	0.9	0.8992	21.02	1.0	20.74	1.0135	20.37	1.0319]
[50	65	0.95	0.9496	28.62	1.0	27.9	1.0258	27.99	1.0225]
[50	70	0.05	0.0432	3.06	0.9477	2.82	1.0851	2.8	1.0929]
[50	70	0.1	0.0935	3.38	0.855	3.13	1.0799	3.19	1.0596]
[50	70	0.15	0.1439	3.78	0.836	3.6	1.05	3.72	1.0161]
[50	70	0.2	0.1942	4.19	0.8353	4.07	1.0295	4.02	1.0423]
[50	70	0.25	0.2446	4.44	0.8514	4.28	1.0374	4.43	1.0023]
[50	70	0.3	0.295	4.82	0.8714	4.85	0.9938	4.8	1.0042]
[50	70	0.35	0.3453	5.15	0.9049	5.07	1.0158	5.15	1.0]
[50	70	0.4	0.3957	5.7	0.9193	5.38	1.0595	5.63	1.0124]
[50	70	0.45	0.446	6.11	0.9247	5.96	1.0252	6.11	1.0]
[50	70	0.5	0.4964	6.58	0.9453	6.45	1.0202	6.75	0.9748]
[50	70	0.55	0.5468	7.34	0.9659	7.21	1.018	7.27	1.0096]
[50	70	0.6	0.5971	7.91	0.9772	7.76	1.0193	7.95	0.995]
[50	70	0.65	0.6475	8.9	0.9876	8.72	1.0206	8.87	1.0034]
[50	70	0.7	0.6978	10.21	0.9902	9.94	1.0272	9.99	1.022]
[50	70	0.75	0.7482	11.39	0.9947	11.13	1.0234	11.4	0.9991]
[50	70	0.8	0.7986	13.8	1.0	12.85	1.0739	13.24	1.0423]
[50	70	0.85	0.8489	16.15	1.0	15.95	1.0125	15.92	1.0144]
[50	70	0.9	0.8993	21.17	1.0	20.43	1.0362	20.5	1.0327]
[50	70	0.95	0.9496	28.64	1.0	28.13	1.0181	27.99	1.0232]
[50	75	0.05	0.0436	3.0	0.92	2.81	1.0676	2.87	1.0453]
[50	75	0.1	0.094	3.22	0.8602	3.11	1.0354	3.15	1.0222]
[50	75	0.15	0.1443	3.71	0.8302	3.63	1.022	3.84	0.9661]
[50	75	0.2	0.1946	4.13	0.8281	4.01	1.0299	3.99	1.0351]
[50	75	0.25	0.245	4.4	0.8773	4.42	0.9955	4.44	0.991]
[50	75	0.3	0.2953	4.78	0.8996	4.81	0.9938	4.86	0.9835]
[50	75	0.35	0.3456	5.26	0.8973	5.11	1.0294	5.16	1.0194]
[50	75	0.4	0.396	5.69	0.9174	5.42	1.0498	5.45	1.044]
[50	75	0.45	0.4463	6.19	0.9338	6.04	1.0248	6.11	1.0131]
[50	75	0.5	0.4966	6.81	0.9545	6.57	1.0365	6.7	1.0164]
[50	75	0.55	0.547	7.31	0.9672	7.21	1.0139	7.19	1.0167]
[50	75	0.6	0.5973	7.99	0.9775	7.86	1.0165	8.06	0.9913]
[50	75	0.65	0.6477	9.08	0.978	8.63	1.0521	9.0	1.0089]
[50	75	0.7	0.698	9.81	0.9898	9.91	0.9899	9.9	0.9909]
[50	75	0.75	0.7483	11.56	0.9983	11.08	1.0433	11.43	1.0114]
[50	75	0.8	0.7987	13.61	0.9985	13.07	1.0413	13.68	0.9949]
[50	75	0.85	0.849	16.44	1.0	15.74	1.0445	16.12	1.0199]
[50	75	0.9	0.8993	21.16	1.0	20.63	1.0257	20.48	1.0332]
[50	75	0.95	0.9497	28.48	1.0	28.19	1.0103	28.1	1.0135]
[50	80	0.05	0.044	3.04	0.9605	2.78	1.0935	2.93	1.0375]
[50	80	0.1	0.0943	3.26	0.8344	3.15	1.0349	3.25	1.0031]
[50	80	0.15	0.1447	3.79	0.81	3.64	1.0412	3.69	1.0271]
[50	80	0.2	0.195	4.03	0.8387	4.04	0.9975	4.06	0.9926]
[50	80	0.25	0.2453	4.4	0.8568	4.29	1.0256	4.33	1.0162]
[50	80	0.3	0.2956	4.83	0.8758	4.87	0.9918	4.9	0.9857]
[50	80	0.35	0.3459	5.07	0.9034	5.14	0.9864	5.03	1.008]
[50	80	0.4	0.3962	5.65	0.9274	5.59	1.0107	5.64	1.0018]
[50	80	0.45	0.4465	6.06	0.9422	6.15	0.9854	6.06	1.0]
[50	80	0.5	0.4969	6.68	0.9566	6.81	0.9809	6.57	1.0167]
[50	80	0.55	0.5472	7.26	0.9628	7.23	1.0041	7.33	0.9905]
[50	80	0.6	0.5975	8.06	0.9826	7.92	1.0177	7.77	1.0373]
[50	80	0.65	0.6478	9.08	0.9879	8.65	1.0497	8.95	1.0145]
[50	80	0.7	0.6981	10.2	0.9912	9.87	1.0334	9.99	1.021]
[50	80	0.75	0.7484	11.44	0.9939	11.08	1.0325	11.5	0.9948]
[50	80	0.8	0.7987	13.6	0.9985	13.2	1.0303	13.15	1.0342]
[50	80	0.85	0.8491	16.77	1.0	16.04	1.0455	16.03	1.0462]
[50	80	0.9	0.8994	20.91	1.0	20.45	1.0225	20.42	1.024]
[50	80	0.95	0.9497	28.18	1.0	28.21	0.9989	28.38	0.993]
[50	85	0.05	0.0444	3.02	0.9172	2.85	1.0596	2.9	1.0414]
[50	85	0.1	0.0947	3.23	0.8266	3.14	1.0287	3.12	1.0353]
[50	85	0.15	0.145	3.82	0.8037	3.71	1.0296	3.76	1.016]
[50	85	0.2	0.1953	4.05	0.8444	4.07	0.9951	3.99	1.015]
[50	85	0.25	0.2456	4.39	0.8679	4.4	0.9977	4.39	1.0]
[50	85	0.3	0.2959	4.95	0.8606	4.71	1.051	4.71	1.051]
[50	85	0.35	0.3462	5.27	0.8994	5.15	1.0233	5.15	1.0233]
[50	85	0.4	0.3964	5.79	0.9257	5.57	1.0395	5.63	1.0284]
[50	85	0.45	0.4467	6.19	0.9354	6.01	1.03	6.11	1.0131]
[50	85	0.5	0.497	6.63	0.9653	6.44	1.0295	6.74	0.9837]
[50	85	0.55	0.5473	7.34	0.9523	7.14	1.028	7.28	1.0082]
[50	85	0.6	0.5976	7.99	0.9837	7.76	1.0296	8.08	0.9889]
[50	85	0.65	0.6479	8.92	0.9899	8.8	1.0136	8.74	1.0206]
[50	85	0.7	0.6982	10.0	0.993	9.8	1.0204	9.83	1.0173]
[50	85	0.75	0.7485	11.63	0.9983	11.12	1.0459	11.45	1.0157]
[50	85	0.8	0.7988	13.45	0.9993	13.08	1.0283	13.42	1.0022]
[50	85	0.85	0.8491	16.28	1.0	16.23	1.0031	16.1	1.0112]
[50	85	0.9	0.8994	21.25	1.0	20.48	1.0376	20.65	1.0291]
[50	85	0.95	0.9497	28.21	1.0	27.7	1.0184	28.0	1.0075]
[50	90	0.05	0.0447	2.99	0.903	2.85	1.0491	2.91	1.0275]
[50	90	0.1	0.095	3.3	0.8485	3.19	1.0345	3.2	1.0312]
[50	90	0.15	0.1453	3.75	0.8507	3.68	1.019	3.75	1.0]
[50	90	0.2	0.1955	4.06	0.8399	3.95	1.0278	4.07	0.9975]
[50	90	0.25	0.2458	4.5	0.86	4.39	1.0251	4.34	1.0369]
[50	90	0.3	0.2961	4.9	0.8755	4.74	1.0338	4.79	1.023]
[50	90	0.35	0.3464	5.22	0.9138	5.08	1.0276	5.18	1.0077]
[50	90	0.4	0.3966	5.63	0.9236	5.34	1.0543	5.59	1.0072]
[50	90	0.45	0.4469	6.21	0.9452	5.97	1.0402	6.07	1.0231]
[50	90	0.5	0.4972	6.79	0.9499	6.46	1.0511	6.62	1.0257]
[50	90	0.55	0.5475	7.34	0.9768	7.18	1.0223	7.26	1.011]
[50	90	0.6	0.5978	8.09	0.9864	7.88	1.0266	7.92	1.0215]
[50	90	0.65	0.648	9.08	0.9868	8.66	1.0485	8.75	1.0377]
[50	90	0.7	0.6983	10.02	0.994	9.67	1.0362	9.83	1.0193]
[50	90	0.75	0.7486	11.27	0.9982	11.1	1.0153	11.4	0.9886]
[50	90	0.8	0.7989	13.47	1.0	13.04	1.033	13.18	1.022]
[50	90	0.85	0.8492	16.18	1.0	16.12	1.0037	16.28	0.9939]
[50	90	0.9	0.8994	20.83	1.0	20.55	1.0136	20.46	1.0181]
[50	90	0.95	0.9497	28.25	1.0	27.92	1.0118	27.87	1.0136]
[50	95	0.05	0.045	2.97	0.9293	2.81	1.0569	2.82	1.0532]
[50	95	0.1	0.0952	3.28	0.8384	3.09	1.0615	3.15	1.0413]
[50	95	0.15	0.1455	3.76	0.8271	3.66	1.0273	3.71	1.0135]
[50	95	0.2	0.1958	4.02	0.8657	4.02	1.0	4.09	0.9829]
[50	95	0.25	0.246	4.52	0.8673	4.39	1.0296	4.42	1.0226]
[50	95	0.3	0.2963	4.86	0.8909	4.74	1.0253	4.81	1.0104]
[50	95	0.35	0.3466	5.32	0.8966	5.12	1.0391	5.23	1.0172]
[50	95	0.4	0.3968	5.72	0.9178	5.61	1.0196	5.6	1.0214]
[50	95	0.45	0.4471	6.04	0.9321	5.96	1.0134	6.02	1.0033]
[50	95	0.5	0.4974	6.67	0.955	6.58	1.0137	6.58	1.0137]
[50	95	0.55	0.5476	7.25	0.9779	7.28	0.9959	7.22	1.0042]
[50	95	0.6	0.5979	8.16	0.9841	7.76	1.0515	8.05	1.0137]
[50	95	0.65	0.6481	8.94	0.9911	8.67	1.0311	8.81	1.0148]
[50	95	0.7	0.6984	10.07	0.995	9.87	1.0203	9.82	1.0255]
[50	95	0.75	0.7487	11.57	0.9991	11.06	1.0461	11.13	1.0395]
[50	95	0.8	0.7989	13.54	1.0	12.9	1.0496	13.23	1.0234]
[50	95	0.85	0.8492	16.59	1.0	16.06	1.033	15.78	1.0513]
[50	95	0.9	0.8995	20.86	1.0	20.25	1.0301	20.23	1.0311]
[50	95	0.95	0.9497	28.5	1.0	28.04	1.0164	28.23	1.0096]
[50	100	0.05	0.0452	2.95	0.9186	2.81	1.0498	2.9	1.0172]
[50	100	0.1	0.0955	3.28	0.8171	3.08	1.0649	3.23	1.0155]
[50	100	0.15	0.1457	3.69	0.8238	3.86	0.956	3.75	0.984]
[50	100	0.2	0.196	4.09	0.824	4.01	1.02	3.99	1.0251]
[50	100	0.25	0.2462	4.42	0.8846	4.39	1.0068	4.34	1.0184]
[50	100	0.3	0.2965	4.77	0.8637	4.69	1.0171	4.79	0.9958]
[50	100	0.35	0.3467	5.13	0.9064	5.21	0.9846	5.24	0.979]
[50	100	0.4	0.397	5.62	0.9199	5.51	1.02	5.52	1.0181]
[50	100	0.45	0.4472	6.15	0.9317	5.99	1.0267	5.99	1.0267]
[50	100	0.5	0.4975	6.62	0.9562	6.68	0.991	6.52	1.0153]
